congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
116,house,K000379,Kennedy,MA,4,D,65,0.0153846153846154,0.04576845,-24.2
0,house,K000380,Kildee,MI,5,Democrat,158,0.132911392405063,0.41473652,-4.2
115,house,K000380,Kildee,MI,5,D,93,0.204301075268817,0.6046362,-4.2
116,house,K000380,Kildee,MI,5,D,65,0.0307692307692308,0.1430339,-4.2
0,house,K000381,Kilmer,WA,6,Democrat,160,0.1875,0.28833326,-12.3
115,house,K000381,Kilmer,WA,6,D,95,0.284210526315789,0.43629325,-12.3
116,house,K000381,Kilmer,WA,6,D,65,0.0461538461538462,0.07208405,-12.3
0,house,K000382,Kuster,NH,2,Democrat,158,0.246835443037975,0.45295412,-2.4
115,house,K000382,Kuster,NH,2,D,94,0.372340425531915,0.64100073,-2.4
116,house,K000382,Kuster,NH,2,D,64,0.0625,0.17676065,-2.4
0,house,K000385,Kelly,IL,2,Democrat,160,0.09375,0.10959841,-58.9
115,house,K000385,Kelly,IL,2,D,95,0.136842105263158,0.164812,-58.9
116,house,K000385,Kelly,IL,2,D,65,0.0307692307692308,0.02890164,-58.9
0,house,K000386,Katko,NY,24,Republican,157,0.75796178343949,0.43457273,-3.6
115,house,K000386,Katko,NY,24,R,95,0.905263157894737,0.61475743,-3.6
116,house,K000386,Katko,NY,24,R,62,0.532258064516129,0.15848328,-3.6
0,house,K000387,Knight,CA,25,Republican,95,0.989473684210526,0.54804279,-6.7
115,house,K000387,Knight,CA,25,R,95,0.989473684210526,0.54804279,-6.7
0,house,K000388,Kelly,MS,1,Republican,160,0.95,0.95120444,33
115,house,K000388,Kelly,MS,1,R,95,0.926315789473684,0.94833029,33
116,house,K000388,Kelly,MS,1,R,65,0.984615384615385,0.95540513,33
0,house,K000389,Khanna,CA,17,Democrat,159,0.113207547169811,0.11211661,-53.4
115,house,K000389,Khanna,CA,17,D,94,0.159574468085106,0.16856779,-53.4
116,house,K000389,Khanna,CA,17,D,65,0.0461538461538462,0.03047952,-53.4
0,house,K000390,Kihuen,NV,4,Democrat,94,0.223404255319149,0.5880386,-4.9
115,house,K000390,Kihuen,NV,4,D,94,0.223404255319149,0.5880386,-4.9
0,house,K000391,Krishnamoorthi,IL,8,Democrat,160,0.175,0.20096828,-21.7
115,house,K000391,Krishnamoorthi,IL,8,D,95,0.263157894736842,0.30505045,-21.7
116,house,K000391,Krishnamoorthi,IL,8,D,65,0.0461538461538462,0.0488482,-21.7
0,house,K000392,Kustoff,TN,8,Republican,159,0.949685534591195,0.95397967,35.6
115,house,K000392,Kustoff,TN,8,R,96,0.927083333333333,0.94985004,35.6
116,house,K000392,Kustoff,TN,8,R,63,0.984126984126984,0.96027243,35.6
0,house,K000394,Kim,NJ,3,Democrat,65,0.0461538461538462,0.46843268,6.2
116,house,K000394,Kim,NJ,3,D,65,0.0461538461538462,0.46843268,6.2
0,house,K000395,Keller,PA,12,Republican,35,0.942857142857143,0.95449328,36.4
116,house,K000395,Keller,PA,12,R,35,0.942857142857143,0.95449328,36.4
0,house,L000263,Levin,MI,9,Democrat,95,0.178947368421053,0.52481513,-7.8
115,house,L000263,Levin,MI,9,D,95,0.178947368421053,0.52481513,-7.8
0,house,L000287,Lewis,GA,5,Democrat,153,0.0849673202614379,0.10215221,-73.1
115,house,L000287,Lewis,GA,5,D,93,0.10752688172043,0.15016381,-73.1
116,house,L000287,Lewis,GA,5,D,60,0.05,0.02773424,-73.1
0,house,L000397,Lofgren,CA,19,Democrat,158,0.126582278481013,0.11937152,-51.4
115,house,L000397,Lofgren,CA,19,D,95,0.189473684210526,0.17727743,-51.4
116,house,L000397,Lofgren,CA,19,D,63,0.0317460317460317,0.03205308,-51.4
0,house,L000480,Lowey,NY,17,Democrat,158,0.126582278481013,0.2085093,-20.2
115,house,L000480,Lowey,NY,17,D,94,0.191489361702128,0.31515293,-20.2
116,house,L000480,Lowey,NY,17,D,64,0.03125,0.05187646,-20.2
0,house,L000491,Lucas,OK,3,Republican,158,0.974683544303797,0.95878535,52.7
115,house,L000491,Lucas,OK,3,R,96,0.989583333333333,0.94942651,52.7
116,house,L000491,Lucas,OK,3,R,62,0.951612903225806,0.97327646,52.7
0,house,L000551,Lee,CA,13,Democrat,159,0.0691823899371069,0.09127374,-80.6
115,house,L000551,Lee,CA,13,D,94,0.0957446808510638,0.13763061,-80.6
116,house,L000551,Lee,CA,13,D,65,0.0307692307692308,0.02423458,-80.6
0,house,L000554,LoBiondo,NJ,2,Republican,96,0.822916666666667,0.77924459,4.6
115,house,L000554,LoBiondo,NJ,2,R,96,0.822916666666667,0.77924459,4.6
0,house,L000557,Larson,CT,1,Democrat,155,0.174193548387097,0.18947528,-23.1
115,house,L000557,Larson,CT,1,D,91,0.263736263736264,0.28913535,-23.1
116,house,L000557,Larson,CT,1,D,64,0.046875,0.04777112,-23.1
0,house,L000559,Langevin,RI,2,Democrat,159,0.182389937106918,0.36176255,-7.1
115,house,L000559,Langevin,RI,2,D,94,0.265957446808511,0.53826597,-7.1
116,house,L000559,Langevin,RI,2,D,65,0.0615384615384615,0.10651144,-7.1
0,house,L000560,Larsen,WA,2,Democrat,160,0.14375,0.19841267,-22.1
115,house,L000560,Larsen,WA,2,D,95,0.221052631578947,0.30111747,-22.1
116,house,L000560,Larsen,WA,2,D,65,0.0307692307692308,0.04830565,-22.1
0,house,L000562,Lynch,MA,8,Democrat,158,0.20253164556962,0.17483516,-26
115,house,L000562,Lynch,MA,8,D,93,0.311827956989247,0.26632245,-26
116,house,L000562,Lynch,MA,8,D,65,0.0461538461538462,0.04393796,-26
0,house,L000563,Lipinski,IL,3,Democrat,158,0.259493670886076,0.25220435,-15.3
115,house,L000563,Lipinski,IL,3,D,93,0.408602150537634,0.38542982,-15.3
116,house,L000563,Lipinski,IL,3,D,65,0.0461538461538462,0.06158944,-15.3
0,house,L000564,Lamborn,CO,5,Republican,161,0.937888198757764,0.9311088,24
115,house,L000564,Lamborn,CO,5,R,96,0.927083333333333,0.93722969,24
116,house,L000564,Lamborn,CO,5,R,65,0.953846153846154,0.92206873,24
0,house,L000565,Loebsack,IA,2,Democrat,160,0.23125,0.61030206,4.1
115,house,L000565,Loebsack,IA,2,D,95,0.357894736842105,0.76860161,4.1
116,house,L000565,Loebsack,IA,2,D,65,0.0461538461538462,0.37894118,4.1
0,house,L000566,Latta,OH,5,Republican,161,0.956521739130435,0.93514977,25.1
115,house,L000566,Latta,OH,5,R,96,0.958333333333333,0.93955518,25.1
116,house,L000566,Latta,OH,5,R,65,0.953846153846154,0.92864332,25.1
0,house,L000567,Lance,NJ,7,Republican,96,0.864583333333333,0.67152862,-1.1
115,house,L000567,Lance,NJ,7,R,96,0.864583333333333,0.67152862,-1.1
0,house,L000569,Luetkemeyer,MO,3,Republican,159,0.974842767295597,0.95571715,39
115,house,L000569,Luetkemeyer,MO,3,R,94,0.978723404255319,0.94964833,39
116,house,L000569,Luetkemeyer,MO,3,R,65,0.969230769230769,0.9644936,39
0,house,L000570,Luján,NM,3,Democrat,160,0.125,0.25623946,-15.1
115,house,L000570,Luján,NM,3,D,95,0.178947368421053,0.38902769,-15.1
116,house,L000570,Luján,NM,3,D,65,0.0461538461538462,0.06216435,-15.1
0,house,L000573,Labrador,ID,1,Republican,83,0.831325301204819,0.95378894,38.3
115,house,L000573,Labrador,ID,1,R,83,0.831325301204819,0.95378894,38.3
0,house,L000576,Long,MO,7,Republican,153,0.941176470588235,0.9597095,45.7
115,house,L000576,Long,MO,7,R,88,0.931818181818182,0.95179303,45.7
116,house,L000576,Long,MO,7,R,65,0.953846153846154,0.97042717,45.7
0,house,L000578,LaMalfa,CA,1,Republican,160,0.94375,0.90674034,19.7
115,house,L000578,LaMalfa,CA,1,R,95,0.957894736842105,0.92334073,19.7
116,house,L000578,LaMalfa,CA,1,R,65,0.923076923076923,0.88247825,19.7
0,house,L000579,Lowenthal,CA,47,Democrat,157,0.101910828025478,0.15241176,-31.6
115,house,L000579,Lowenthal,CA,47,D,92,0.16304347826087,0.23210516,-31.6
116,house,L000579,Lowenthal,CA,47,D,65,0.0153846153846154,0.03961494,-31.6
0,house,L000580,Lujan Grisham,NM,1,Democrat,88,0.25,0.36514625,-16.5
115,house,L000580,Lujan Grisham,NM,1,D,88,0.25,0.36514625,-16.5
0,house,L000581,Lawrence,MI,14,Democrat,154,0.123376623376623,0.10534457,-60.9
115,house,L000581,Lawrence,MI,14,D,93,0.182795698924731,0.15466364,-60.9
116,house,L000581,Lawrence,MI,14,D,61,0.0327868852459016,0.0301532,-60.9
0,house,L000582,Lieu,CA,33,Democrat,153,0.124183006535948,0.12578325,-41.3
115,house,L000582,Lieu,CA,33,D,89,0.202247191011236,0.19087253,-41.3
116,house,L000582,Lieu,CA,33,D,64,0.015625,0.03526846,-41.3
0,house,L000583,Loudermilk,GA,11,Republican,150,0.92,0.93695386,25
115,house,L000583,Loudermilk,GA,11,R,93,0.881720430107527,0.93807485,25
116,house,L000583,Loudermilk,GA,11,R,57,0.982456140350877,0.93512487,25
0,house,L000584,Love,UT,4,Republican,94,0.957446808510638,0.81104426,6.7
115,house,L000584,Love,UT,4,R,94,0.957446808510638,0.81104426,6.7
0,house,L000585,LaHood,IL,18,Republican,160,0.95,0.94136231,27.3
115,house,L000585,LaHood,IL,18,R,96,0.947916666666667,0.94325825,27.3
116,house,L000585,LaHood,IL,18,R,64,0.953125,0.93851839,27.3
0,house,L000586,Lawson,FL,5,Democrat,152,0.243421052631579,0.18402273,-25.4
115,house,L000586,Lawson,FL,5,D,90,0.377777777777778,0.27869439,-25.4
116,house,L000586,Lawson,FL,5,D,62,0.0483870967741935,0.04659613,-25.4
0,house,L000587,Lewis,MN,2,Republican,93,0.903225806451613,0.71555471,1.2
115,house,L000587,Lewis,MN,2,R,93,0.903225806451613,0.71555471,1.2
0,house,L000588,Lamb,PA,17,Democrat,90,0.233333333333333,0.4885733,2.6
115,house,L000588,Lamb,PA,18,D,25,0.68,0.92584441,19.6
116,house,L000588,Lamb,PA,17,D,65,0.0615384615384615,0.32039211,2.6
0,house,L000589,Lesko,AZ,8,Republican,88,0.954545454545455,0.90734618,21.1
115,house,L000589,Lesko,AZ,8,R,25,0.92,0.93098534,21.1
116,house,L000589,Lesko,AZ,8,R,63,0.968253968253968,0.89796556,21.1
0,house,L000590,Lee,NV,3,Democrat,65,0.0615384615384615,0.26513911,1
116,house,L000590,Lee,NV,3,D,65,0.0615384615384615,0.26513911,1
0,house,L000591,Luria,VA,2,Democrat,65,0.0615384615384615,0.35089926,3.4
116,house,L000591,Luria,VA,2,D,65,0.0615384615384615,0.35089926,3.4
0,house,L000592,Levin,MI,9,Democrat,65,0.0153846153846154,0.10002378,-7.8
116,house,L000592,Levin,MI,9,D,65,0.0153846153846154,0.10002378,-7.8
0,house,L000593,Levin,CA,49,Democrat,65,0.0307692307692308,0.10271205,-7.5
116,house,L000593,Levin,CA,49,D,65,0.0307692307692308,0.10271205,-7.5
0,house,M000087,Maloney,NY,12,Democrat,158,0.107594936708861,0.10138978,-69.8
115,house,M000087,Maloney,NY,12,D,94,0.170212765957447,0.15225052,-69.8
116,house,M000087,Maloney,NY,12,D,64,0.015625,0.02668806,-69.8
0,house,M000312,McGovern,MA,2,Democrat,159,0.0880503144654088,0.21697551,-19.4
115,house,M000312,McGovern,MA,2,D,94,0.138297872340426,0.33075806,-19.4
116,house,M000312,McGovern,MA,2,D,65,0.0153846153846154,0.05242842,-19.4
0,house,M001137,Meeks,NY,5,Democrat,154,0.162337662337662,0.10158864,-73
115,house,M001137,Meeks,NY,5,D,93,0.236559139784946,0.15031528,-73
116,house,M001137,Meeks,NY,5,D,61,0.0491803278688525,0.02730048,-73
0,house,M001143,McCollum,MN,4,Democrat,159,0.113207547169811,0.15875054,-30.9
115,house,M001143,McCollum,MN,4,D,94,0.170212765957447,0.24081699,-30.9
116,house,M001143,McCollum,MN,4,D,65,0.0307692307692308,0.04006984,-30.9
0,house,M001151,Murphy,PA,18,Republican,48,0.979166666666667,0.93314248,19.6
115,house,M001151,Murphy,PA,18,R,48,0.979166666666667,0.93314248,19.6
0,house,M001156,McHenry,NC,10,Republican,157,0.968152866242038,0.93476231,24.6
115,house,M001156,McHenry,NC,10,R,94,0.98936170212766,0.94184596,24.6
116,house,M001156,McHenry,NC,10,R,63,0.936507936507937,0.92419306,24.6
0,house,M001157,McCaul,TX,10,Republican,161,0.968944099378882,0.74318514,9.1
115,house,M001157,McCaul,TX,10,R,96,0.989583333333333,0.843801,9.1
116,house,M001157,McCaul,TX,10,R,65,0.938461538461538,0.59458326,9.1
0,house,M001158,Marchant,TX,24,Republican,150,0.94,0.68039072,6.2
115,house,M001158,Marchant,TX,24,R,94,0.946808510638298,0.80261462,6.2
116,house,M001158,Marchant,TX,24,R,56,0.928571428571429,0.47522919,6.2
0,house,M001159,McMorris Rodgers,WA,5,Republican,160,0.94375,0.82809099,13.1
115,house,M001159,McMorris Rodgers,WA,5,R,96,0.979166666666667,0.88456487,13.1
116,house,M001159,McMorris Rodgers,WA,5,R,64,0.890625,0.74338016,13.1
0,house,M001160,Moore,WI,4,Democrat,155,0.0774193548387097,0.11367533,-52.2
115,house,M001160,Moore,WI,4,D,91,0.10989010989011,0.1715879,-52.2
116,house,M001160,Moore,WI,4,D,64,0.03125,0.0313309,-52.2
0,house,M001163,Matsui,CA,6,Democrat,160,0.11875,0.12704045,-44.8
115,house,M001163,Matsui,CA,6,D,95,0.178947368421053,0.19113716,-44.8
116,house,M001163,Matsui,CA,6,D,65,0.0307692307692308,0.03336065,-44.8
0,house,M001165,McCarthy,CA,23,Republican,159,0.981132075471698,0.92181297,22
115,house,M001165,McCarthy,CA,23,R,94,0.98936170212766,0.93212444,22
116,house,M001165,McCarthy,CA,23,R,65,0.969230769230769,0.906901,22
0,house,M001166,McNerney,CA,9,Democrat,155,0.129032258064516,0.22453541,-18.6
115,house,M001166,McNerney,CA,9,D,93,0.193548387096774,0.33711946,-18.6
116,house,M001166,McNerney,CA,9,D,62,0.032258064516129,0.05565934,-18.6
0,house,M001177,McClintock,CA,4,Republican,158,0.873417721518987,0.85441437,14.7
115,house,M001177,McClintock,CA,4,R,95,0.810526315789474,0.89659049,14.7
116,house,M001177,McClintock,CA,4,R,63,0.968253968253968,0.79081546,14.7
0,house,M001179,Marino,PA,12,Republican,96,0.979166666666667,0.95480231,36.4
115,house,M001179,Marino,PA,10,R,91,0.978021978021978,0.95231987,36
116,house,M001179,Marino,PA,12,R,5,1,0.99998273,36.4
0,house,M001180,McKinley,WV,1,Republican,161,0.950310559006211,0.95739635,41.6
115,house,M001180,McKinley,WV,1,R,96,0.979166666666667,0.95079332,41.6
116,house,M001180,McKinley,WV,1,R,65,0.907692307692308,0.96714852,41.6
0,house,M001181,Meehan,PA,7,Republican,71,0.887323943661972,0.6253992,-2.3
115,house,M001181,Meehan,PA,7,R,71,0.887323943661972,0.6253992,-2.3
0,house,M001184,Massie,KY,4,Republican,158,0.69620253164557,0.9573757,35.9
115,house,M001184,Massie,KY,4,R,96,0.625,0.94994826,35.9
116,house,M001184,Massie,KY,4,R,62,0.806451612903226,0.96887626,35.9
0,house,M001185,Maloney,NY,18,Democrat,158,0.227848101265823,0.54915128,1.9
115,house,M001185,Maloney,NY,18,D,93,0.354838709677419,0.72662854,1.9
116,house,M001185,Maloney,NY,18,D,65,0.0461538461538462,0.29522228,1.9
0,house,M001187,Meadows,NC,11,Republican,156,0.91025641025641,0.9505768,29.2
115,house,M001187,Meadows,NC,11,R,93,0.89247311827957,0.95450611,29.2
116,house,M001187,Meadows,NC,11,R,63,0.936507936507937,0.9447764,29.2
0,house,M001188,Meng,NY,6,Democrat,157,0.127388535031847,0.14824419,-33
115,house,M001188,Meng,NY,6,D,93,0.204301075268817,0.2231871,-33
116,house,M001188,Meng,NY,6,D,64,0.015625,0.03934277,-33
0,house,M001189,Messer,IN,6,Republican,92,0.945652173913043,0.95631348,40.3
115,house,M001189,Messer,IN,6,R,92,0.945652173913043,0.95631348,40.3
0,house,M001190,Mullin,OK,2,Republican,157,0.942675159235669,0.95866121,50.1
115,house,M001190,Mullin,OK,2,R,94,0.925531914893617,0.94953171,50.1
116,house,M001190,Mullin,OK,2,R,63,0.968253968253968,0.97228299,50.1
0,house,M001193,MacArthur,NJ,3,Republican,96,0.947916666666667,0.80450741,6.2
115,house,M001193,MacArthur,NJ,3,R,96,0.947916666666667,0.80450741,6.2
0,house,M001194,Moolenaar,MI,4,Republican,161,0.968944099378882,0.93411066,24.8
115,house,M001194,Moolenaar,MI,4,R,96,0.989583333333333,0.93895541,24.8
116,house,M001194,Moolenaar,MI,4,R,65,0.938461538461538,0.92695534,24.8
0,house,M001195,Mooney,WV,2,Republican,161,0.869565217391304,0.95457354,36.4
115,house,M001195,Mooney,WV,2,R,96,0.84375,0.95009742,36.4
116,house,M001195,Mooney,WV,2,R,65,0.907692307692308,0.96118443,36.4
0,house,M001196,Moulton,MA,6,Democrat,155,0.154838709677419,0.2362174,-17.9
115,house,M001196,Moulton,MA,6,D,94,0.234042553191489,0.35149174,-17.9
116,house,M001196,Moulton,MA,6,D,61,0.0327868852459016,0.05858153,-17.9
115,house,M001197,McSally,AZ,2,R,96,0.96875,0.59050485,-4.9
0,house,M001198,Marshall,KS,1,Republican,158,0.981012658227848,0.95787202,45
115,house,M001198,Marshall,KS,1,R,96,0.979166666666667,0.95065581,45
116,house,M001198,Marshall,KS,1,R,62,0.983870967741935,0.9690455,45
0,house,M001199,Mast,FL,18,Republican,154,0.909090909090909,0.75689368,9.2
115,house,M001199,Mast,FL,18,R,96,0.927083333333333,0.84500573,9.2
116,house,M001199,Mast,FL,18,R,58,0.879310344827586,0.61105305,9.2
0,house,M001200,McEachin,VA,4,Democrat,141,0.148936170212766,0.22114955,-21.6
115,house,M001200,McEachin,VA,4,D,92,0.206521739130435,0.30622935,-21.6
116,house,M001200,McEachin,VA,4,D,49,0.0408163265306122,0.06140788,-21.6
0,house,M001201,Mitchell,MI,10,Republican,159,0.962264150943396,0.94980564,32.2
115,house,M001201,Mitchell,MI,10,R,96,0.96875,0.94819192,32.2
116,house,M001201,Mitchell,MI,10,R,63,0.952380952380952,0.95226464,32.2
0,house,M001202,Murphy,FL,7,Democrat,160,0.325,0.3603479,-7.3
115,house,M001202,Murphy,FL,7,D,95,0.505263157894737,0.53534688,-7.3
116,house,M001202,Murphy,FL,7,D,65,0.0615384615384615,0.10458015,-7.3
0,house,M001203,Malinowski,NJ,7,Democrat,65,0.0461538461538462,0.20546973,-1.1
116,house,M001203,Malinowski,NJ,7,D,65,0.0461538461538462,0.20546973,-1.1
0,house,M001204,Meuser,PA,9,Republican,62,0.983870967741935,0.95540868,34
116,house,M001204,Meuser,PA,9,R,62,0.983870967741935,0.95540868,34
0,house,M001205,Miller,WV,3,Republican,65,1,0.97263291,49.2
116,house,M001205,Miller,WV,3,R,65,1,0.97263291,49.2
0,house,M001206,Morelle,NY,25,Democrat,68,0.0735294117647059,0.08527635,-16.4
115,house,M001206,Morelle,NY,25,D,3,0.666666666666667,0.66161867,-16.4
116,house,M001206,Morelle,NY,25,D,65,0.0461538461538462,0.05867594,-16.4
0,house,M001207,Mucarsel-Powell,FL,26,Democrat,65,0.0461538461538462,0.05892458,-16.3
116,house,M001207,Mucarsel-Powell,FL,26,D,65,0.0461538461538462,0.05892458,-16.3
0,house,M001208,McBath,GA,6,Democrat,65,0.0461538461538462,0.28152655,1.5
116,house,M001208,McBath,GA,6,D,65,0.0461538461538462,0.28152655,1.5
0,house,M001209,McAdams,UT,4,Democrat,65,0.169230769230769,0.49039627,6.7
116,house,M001209,McAdams,UT,4,D,65,0.169230769230769,0.49039627,6.7
0,house,M001210,Murphy,NC,3,Republican,20,1,0.91743033,23.6
116,house,M001210,Murphy,NC,3,R,20,1,0.91743033,23.6
0,house,N000002,Nadler,NY,10,Democrat,154,0.11038961038961,0.10880488,-59.5
115,house,N000002,Nadler,NY,10,D,92,0.173913043478261,0.16926702,-59.5
116,house,N000002,Nadler,NY,10,D,62,0.0161290322580645,0.01908687,-59.5
0,house,N000015,Neal,MA,1,Democrat,157,0.140127388535032,0.20912277,-20.7
115,house,N000015,Neal,MA,1,D,94,0.202127659574468,0.3147331,-20.7
116,house,N000015,Neal,MA,1,D,63,0.0476190476190476,0.05154545,-20.7
0,house,N000127,Nolan,MN,8,Democrat,90,0.277777777777778,0.90370778,15.6
115,house,N000127,Nolan,MN,8,D,90,0.277777777777778,0.90370778,15.6
0,house,N000179,Napolitano,CA,32,Democrat,146,0.102739726027397,0.14350782,-38.9
115,house,N000179,Napolitano,CA,32,D,81,0.160493827160494,0.22997677,-38.9
116,house,N000179,Napolitano,CA,32,D,65,0.0307692307692308,0.03575421,-38.9
0,house,N000181,Nunes,CA,22,Republican,156,0.974358974358974,0.74980796,9.5
115,house,N000181,Nunes,CA,22,R,92,0.989130434782609,0.84638891,9.5
116,house,N000181,Nunes,CA,22,R,64,0.953125,0.61097286,9.5
0,house,N000184,Noem,SD,0,Republican,90,0.922222222222222,0.94601119,29.79332222
115,house,N000184,Noem,SD,0,R,90,0.922222222222222,0.94601119,29.79332222
0,house,N000188,Norcross,NJ,1,Democrat,157,0.127388535031847,0.18359123,-24.5
115,house,N000188,Norcross,NJ,1,D,92,0.206521739130435,0.28119553,-24.5
116,house,N000188,Norcross,NJ,1,D,65,0.0153846153846154,0.0454436,-24.5
0,house,N000189,Newhouse,WA,4,Republican,155,0.929032258064516,0.9264977,22.8
115,house,N000189,Newhouse,WA,4,R,90,0.966666666666667,0.93586015,22.8
116,house,N000189,Newhouse,WA,4,R,65,0.876923076923077,0.91353432,22.8
0,house,N000190,Norman,SC,5,Republican,124,0.911290322580645,0.8799616,18.5
115,house,N000190,Norman,SC,5,R,62,0.838709677419355,0.89640151,18.5
116,house,N000190,Norman,SC,5,R,62,0.983870967741935,0.86352168,18.5
0,house,N000191,Neguse,CO,2,Democrat,65,0.0307692307692308,0.04941236,-21.3
116,house,N000191,Neguse,CO,2,D,65,0.0307692307692308,0.04941236,-21.3
0,house,O000168,Olson,TX,22,Republican,156,0.961538461538462,0.71556199,7.9
115,house,O000168,Olson,TX,22,R,94,0.968085106382979,0.82769772,7.9
116,house,O000168,Olson,TX,22,R,62,0.951612903225806,0.54554977,7.9
0,house,O000170,O’Rourke,TX,16,Democrat,93,0.301075268817204,0.18773679,-40.7
115,house,O000170,O’Rourke,TX,16,D,93,0.301075268817204,0.18773679,-40.7
0,house,O000171,O’Halleran,AZ,1,Democrat,161,0.341614906832298,0.53521494,1.1
115,house,O000171,O’Halleran,AZ,1,D,96,0.541666666666667,0.71590437,1.1
116,house,O000171,O’Halleran,AZ,1,D,65,0.0461538461538462,0.26835053,1.1
0,house,O000172,Ocasio-Cortez,NY,14,Democrat,65,0.138461538461538,0.02917504,-57.9
116,house,O000172,Ocasio-Cortez,NY,14,D,65,0.138461538461538,0.02917504,-57.9
0,house,O000173,Omar,MN,5,Democrat,63,0.0476190476190476,0.03087307,-55.2
116,house,O000173,Omar,MN,5,D,63,0.0476190476190476,0.03087307,-55.2
0,house,P000034,Pallone,NJ,6,Democrat,160,0.075,0.25108959,-15.6
115,house,P000034,Pallone,NJ,6,D,95,0.115789473684211,0.38131897,-15.6
116,house,P000034,Pallone,NJ,6,D,65,0.0153846153846154,0.06075434,-15.6
0,house,P000096,Pascrell,NJ,9,Democrat,157,0.133757961783439,0.15651519,-31.2
115,house,P000096,Pascrell,NJ,9,D,93,0.21505376344086,0.2363567,-31.2
116,house,P000096,Pascrell,NJ,9,D,64,0.015625,0.0404955,-31.2
0,house,P000197,Pelosi,CA,12,Democrat,115,0.182608695652174,0.13135893,-77.5
115,house,P000197,Pelosi,CA,12,D,91,0.208791208791209,0.14891712,-77.5
116,house,P000197,Pelosi,CA,12,D,24,0.0833333333333333,0.06478413,-77.5
0,house,P000258,Peterson,MN,7,Democrat,155,0.483870967741935,0.95208769,30.8
115,house,P000258,Peterson,MN,7,D,91,0.67032967032967,0.94640676,30.8
116,house,P000258,Peterson,MN,7,D,64,0.21875,0.96016526,30.8
0,house,P000523,Price,NC,4,Democrat,160,0.13125,0.13536119,-40
115,house,P000523,Price,NC,4,D,95,0.189473684210526,0.20384318,-40
116,house,P000523,Price,NC,4,D,65,0.0461538461538462,0.03527213,-40
0,house,P000588,Pearce,NM,2,Republican,93,0.89247311827957,0.85549881,10.2
115,house,P000588,Pearce,NM,2,R,93,0.89247311827957,0.85549881,10.2
0,house,P000592,Poe,TX,2,Republican,91,0.923076923076923,0.84409092,9.3
115,house,P000592,Poe,TX,2,R,91,0.923076923076923,0.84409092,9.3
0,house,P000593,Perlmutter,CO,7,Democrat,159,0.188679245283019,0.29204082,-12
115,house,P000593,Perlmutter,CO,7,D,95,0.284210526315789,0.44175252,-12
116,house,P000593,Perlmutter,CO,7,D,64,0.046875,0.06981252,-12
0,house,P000594,Paulsen,MN,3,Republican,96,0.96875,0.49584968,-9.4
115,house,P000594,Paulsen,MN,3,R,96,0.96875,0.49584968,-9.4
0,house,P000597,Pingree,ME,1,Democrat,158,0.113924050632911,0.25787339,-14.8
115,house,P000597,Pingree,ME,1,D,93,0.182795698924731,0.39403659,-14.8
116,house,P000597,Pingree,ME,1,D,65,0.0153846153846154,0.06305528,-14.8
0,house,P000598,Polis,CO,2,Democrat,88,0.170454545454545,0.29543414,-21.3
115,house,P000598,Polis,CO,2,D,88,0.170454545454545,0.29543414,-21.3
0,house,P000599,Posey,FL,8,Republican,158,0.892405063291139,0.91539094,20.7
115,house,P000599,Posey,FL,8,R,93,0.89247311827957,0.93021236,20.7
116,house,P000599,Posey,FL,8,R,65,0.892307692307692,0.8941849,20.7
0,house,P000601,Palazzo,MS,4,Republican,156,0.967948717948718,0.95872603,41.2
115,house,P000601,Palazzo,MS,4,R,92,0.956521739130435,0.95348818,41.2
116,house,P000601,Palazzo,MS,4,R,64,0.984375,0.96625545,41.2
0,house,P000604,Payne,NJ,10,Democrat,143,0.0839160839160839,0.08770816,-72.4
115,house,P000604,Payne,NJ,10,D,87,0.114942528735632,0.12493285,-72.4
116,house,P000604,Payne,NJ,10,D,56,0.0357142857142857,0.02987696,-72.4
0,house,P000605,Perry,PA,10,Republican,159,0.893081761006289,0.79183732,8.9
115,house,P000605,Perry,PA,4,R,95,0.852631578947368,0.93069518,21.5
116,house,P000605,Perry,PA,10,R,64,0.953125,0.58572019,8.9
0,house,P000606,Pittenger,NC,9,Republican,91,0.978021978021978,0.87321864,11.6
115,house,P000606,Pittenger,NC,9,R,91,0.978021978021978,0.87321864,11.6
0,house,P000607,Pocan,WI,2,Democrat,151,0.0927152317880795,0.14134306,-36.8
115,house,P000607,Pocan,WI,2,D,86,0.127906976744186,0.22040846,-36.8
116,house,P000607,Pocan,WI,2,D,65,0.0461538461538462,0.03673345,-36.8
0,house,P000608,Peters,CA,52,Democrat,158,0.221518987341772,0.19444163,-22.5
115,house,P000608,Peters,CA,52,D,94,0.351063829787234,0.29378561,-22.5
116,house,P000608,Peters,CA,52,D,64,0.03125,0.04853016,-22.5
0,house,P000609,Palmer,AL,6,Republican,159,0.937106918238994,0.96397795,44.7
115,house,P000609,Palmer,AL,6,R,94,0.925531914893617,0.96001532999999994,44.7
116,house,P000609,Palmer,AL,6,R,65,0.953846153846154,0.96970852,44.7
0,house,P000611,Poliquin,ME,2,Republican,95,0.968421052631579,0.85950077,10.3
115,house,P000611,Poliquin,ME,2,R,95,0.968421052631579,0.85950077,10.3
0,house,P000613,Panetta,CA,20,Democrat,161,0.186335403726708,0.12298373,-47.2
115,house,P000613,Panetta,CA,20,D,96,0.28125,0.18425052,-47.2
